#separator:tab
#html:false
#notetype column:1
#deck column:2
#tags column:7

Type	Deck	Text_zh-Cn	BackExtra_zh-Cn	Tags
Cloze	Inbox::CSSC::02dev::javascript	所有的类模式最终都可以转换为基于{{c1::原型}}的继承。	原型继承	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	类本身也是正常的 JavaScript {{c1::值}}，并拥有自己的原型链。	值 (Value)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	大多数普通 JavaScript 函数都可以作为{{c1::构造函数}}使用。	构造函数 (Constructors)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	在 JavaScript 中，类通过 {{c1::new}} 运算符创建对象。	new 运算符	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	类的三个关键特征包括构造函数、实例方法/字段以及{{c1::静态}}方法/字段。	静态 (Static)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	类通常是使用类{{c1::声明}} (class declarations) 创建的。	类声明	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	使用类声明定义类时，必须包含关键字 {{c1::class}}。	class 关键字	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	类体中的静态字段使用关键字 {{c1::static}} 前缀标识。	static 关键字	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	尝试在没有 new 的情况下“调用”类会导致 {{c1::TypeError}}。	TypeError	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	与函数声明不同，类声明{{c1::不会}}被提升（Hoisted）。	不会提升	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	在类声明之前使用它会导致 {{c1::ReferenceError}}。	ReferenceError	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	类声明的非提升行为与使用 {{c1::let}} 和 const 声明的变量相似。	变量相似性	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	类也可以通过类{{c1::表达式}} (class expressions) 来定义。	类表达式	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	类表达式可以有名称，但该名称仅在类的{{c1::内部}}可见。	内部 (Body)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	类最重要的工作之一是充当对象的“{{c1::工厂}}”。	工厂 (Factory)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	在类中，实例的创建是由 {{c1::constructor}} 完成的。	constructor (构造函数)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	构造函数的语法与普通{{c1::函数}}完全相同。	函数 (Function)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	构造函数中可以使用 {{c1::剩余参数}} (...values) 语法。	剩余参数	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	每次调用 new 都会创建一个{{c1::不同}}的实例。	不同实例	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	即使参数相同，new 创建的两个对象进行严格相等 (===) 比较的结果是 {{c1::false}}。	FALSE	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	在类构造函数中，{{c1::this}} 的值指向新创建的实例。	this 指向	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	this 的值会自动作为 {{c1::new}} 表达式的结果返回。	自动返回	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	建议{{c1::不要}}从构造函数返回任何值。	不要返回	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	如果在构造函数中返回非原始值 (non-primitive)，则该值会成为 new 表达式的值，且 {{c1::this}} 会被丢弃。	this 丢弃	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	类可以作为“{{c1::模板}}”，自动将方法分配给实例。	模板 (Templates)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	如果直接在构造函数内定义方法，每次创建实例都会创建一个{{c1::新函数}}。	新函数创建	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	类方法在所有实例之间是{{c1::共享}}的。	方法共享	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	类的方法定义在所有实例的{{c1::原型}} (prototype) 上。	原型 (Prototype)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::封装}} (Encapsulation) 意味着不应访问对象的底层实现，而应使用抽象方法。	封装 (Encapsulation)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	隐藏内部数据结构可以防止用户的代码在进行“无害重构”时{{c1::崩溃}}。	逻辑崩溃	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	"私有字段 (Private field) 是以 {{c1::#}} (井号) 开头的标识符。"	"# 符号"	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	"井号 (#) 是私有字段名称的{{c1::组成部分}}。"	组成部分 (Integral part)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	私有字段永远不会与公共字段或方法发生{{c1::名称冲突}}。	名称冲突 (Name clash)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	必须在类体中{{c1::声明}}私有字段才能使用它。	声明 (Declare)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	不能在类中动态（on the fly）创建私有{{c1::元素}}。	动态创建限制	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	在类外部访问私有字段会引发{{c1::语法错误}} (SyntaxError)。	语法错误 (SyntaxError)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 的私有字段是“{{c1::硬私有}}” (hard private) 的。	硬私有 (Hard private)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	通过私有字段，你可以安全地对类进行{{c1::重构}}，只要公开方法行为不变。	重构 (Refactors)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	只要属于同一个类，类的实例方法就可以读取{{c1::其他实例}}的私有字段。	其他实例	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	访问不存在的私有元素会{{c1::抛出错误}}，而不是返回 undefined。	抛出错误 (Throws)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	如果不确定对象是否存在私有字段，可以使用 {{c1::in}} 运算符。	in 运算符	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	在检查私有字段时，不能像对待字符串那样使用{{c1::引号}}。	引号限制	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	同一个私有名称不能在单个类中声明{{c1::两次}}。	重复声明	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	私有字段{{c1::不能}}被删除（使用 delete）。	不能删除	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	方法、getter 和 setter 也可以是{{c1::私有}}的。	私有 (Private)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::访问器字段}} (Accessor fields) 允许像操作实际属性一样操作方法。	访问器字段	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	访问器使用关键字 {{c1::get}} 和 set 前缀。	get 和 set	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	如果字段只有 getter 而没有 setter，它实际上是{{c1::只读}}的。	只读 (Read-only)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	在严格模式下，尝试为只有 getter 的属性赋值会抛出 {{c1::TypeError}}。	TypeError	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	公共字段通常设计为独立于{{c1::构造函数}}的参数。	构造函数 (Constructor)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	公共字段几乎等同于在构造函数中为 {{c1::this}} 分配属性。	this 赋值	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::静态属性}}属于类本身，而不是个别实例。	静态属性 (Static properties)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	将实用方法与它们处理的对象名称结合（如 Number.parseInt）被称为“{{c1::命名空间}}” (namespacing)。	命名空间 (Namespacing)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	静态属性包括静态方法、静态字段以及静态 {{c1::getter 和 setter}}。	静态访问器	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	静态属性{{c1::不可}}从实例访问。	不可访问 (Not accessible)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::静态初始化块}} (static initialization block) 是在类首次加载时运行的代码块。	静态初始化块	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	静态初始化块可以访问静态{{c1::私有}}元素。	私有 (Private)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::继承}} (Inheritance) 允许一个对象“借用”另一个对象的大大部分行为。	继承 (Inheritance)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	继承自另一类的类被称为{{c1::派生类}} (derived class)。	派生类 (Derived class)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	派生类可以使用关键字 {{c1::extends}} 声明。	extends	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	在访问 this 之前，派生类构造函数必须调用 {{c1::super()}}。	super()	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	super() 调用通过调用{{c1::父类}}的构造函数来初始化 this。	父类 (Parent class)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	派生类构造函数在 super() 之前{{c1::可以}}有其他代码，但不能访问 this。	可以 (Can)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	派生类会{{c1::继承}}父类的所有方法。	方法继承	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	派生类可以{{c1::覆盖}} (override) 父类的方法。	覆盖 (Override)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	所有类都隐式继承自 {{c1::Object}} 类。	Object	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	基础的 {{c1::toString()}} 方法在大多数情况下会打印 [object Object]。	toString()	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	在派生类中，可以使用关键字 {{c1::super}} 访问父类的方法。	super 关键字	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	使用 extends 时，{{c1::静态}}方法也会相互继承。	静态方法继承	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	派生类{{c1::没有}}访问父类私有字段的权限。	无权限 (No access)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 类只能扩展自 {{c1::一}} 个类。	一 (One)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 不支持{{c1::多重}}继承（但可以使用 mixins 模拟）。	多重继承 (Multiple inheritance)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	派生类的实例也是基类（base class）的{{c1::实例}}。	实例 (Instances)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	可以使用 {{c1::instanceof}} 运算符检查一个对象是否属于某个基类。	instanceof	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	类是面向对象编程的基础，建立在继承和{{c1::多态}}等概念之上。	多态 (Polymorphism)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	Date 对象的一个常见批评是它们是{{c1::可变}}的（mutable）。	可变 (Mutable)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	可变性和内部状态常使代码难以{{c1::推理}} (reason with)。	代码推理	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Mixin}} (混入) 是 JavaScript 中实现多重继承效果的一种方式。	Mixin (混入)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	使用类可以将公用函数聚合在相关的{{c1::命名空间}}下，从而提高可读性。	命名空间 (Namespace)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	私有字段允许为下游用户创建{{c1::干净}}的 API。	干净 (Clean)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	当需要创建存储内部数据并暴露大量行为的对象时，应考虑使用{{c1::类}}。	类 (Classes)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	{{c1::Error}} 类是少数拥有丰富继承结构的内置类之一。	Error 类	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	TypeError 和 ReferenceError 都继承自 {{c1::Error}}。	Error	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	JavaScript 提供了按规范的{{c1::面向对象}}方式组织代码的机制。	面向对象 (Object-oriented)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	类表达式的名称只在类的{{c1::类体}}中可见。	类体 (Body)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	在 Date 示例中，bigDay 调用的 getTime() 属于{{c1::实例}}方法。	实例 (Instance)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	在 Date 示例中，Date.now() 直接从类本身调用，属于{{c1::静态}}方法。	静态 (Static)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	在 pre-ES6 时代，常用{{c1::函数}}作为构造函数。	函数 (Functions)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	私有字段和方法在函数构造函数中没有简单的{{c1::等价}}实现。	等价 (Equivalent)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	通过类创建实例需要使用 {{c1::new}} 操作符。	new	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	如果省略了 new 直接调用类名，将抛出 {{c1::TypeError}}。	TypeError	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	类的 {{c1::TDZ}} (暂时性死区) 限制意味着不能在声明前使用。	TDZ	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	构造函数类似于一个对象的“工厂”，用于{{c1::初始化}}数据。	初始化 (Initialize)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	在构造函数中，对 this 的赋值会直接成为实例的{{c1::属性}}。	属性 (Property)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	Color 类的 values 属性在实例 `red` 中被存储为一个{{c1::数组}}。	数组 (Array)	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	在方法调用中，this 的值随{{c1::调用对象}}的不同而不同。	调用对象	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	私有字段有助于隐藏实例的{{c1::内部数据结构}}。	内部数据结构	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
Cloze	Inbox::CSSC::02dev::javascript	在 Chrome 控制台中，你可以破例从外部访问私有元素，这属于 {{c1::DevTools}} 专属放松规则。	DevTools	"#CSSC::#Topic::Javascript::01-guide::13-UsingClasses"
